date,apple,pen
2011-11-27,225476,25834
2011-11-28,225389,25827
2011-11-29,225313,25817
2011-11-30,225230,25811
2011-12-01,228141,26119
2011-12-02,228038,26107
2011-12-03,227932,26096
2011-12-04,227830,26082
2011-12-05,227736,26071
2011-12-06,227655,26065
2011-12-07,227555,26053
2011-12-08,227466,26039
2011-12-09,227393,26033
2011-12-10,227286,26023
2011-12-11,227201,26015
2011-12-12,227099,26002
2011-12-13,227008,25990
2011-12-14,226916,25977
2011-12-15,229748,26310
2011-12-16,229648,26305
2011-12-17,229558,26292
2011-12-18,229459,26285
2011-12-19,229377,26275
2011-12-20,229271,26265
2011-12-21,229189,26249
2011-12-22,229102,26239
2011-12-23,229015,26229
2011-12-24,228920,26220
2011-12-25,228832,26212
2011-12-26,228722,26200
2011-12-27,228635,26185
2011-12-28,228525,26172
2011-12-29,228428,26162
2011-12-30,228338,26145
2011-12-31,228244,26131
2012-01-01,231173,26446
2012-01-02,231088,26435
2012-01-03,231004,26423
2012-01-04,230916,26414
2012-01-05,230829,26406
2012-01-06,230738,26401
2012-01-07,230661,26390
2012-01-08,230568,26383
2012-01-09,230459,26376
2012-01-10,230359,26367
2012-01-11,230272,26354
2012-01-12,230171,26345
2012-01-13,230062,26332
2012-01-14,229964,26319
2012-01-15,232882,26616
2012-01-16,232792,26604
2012-01-17,232700,26595
2012-01-18,232604,26586
2012-01-19,232511,26576
2012-01-20,232410,26566
2012-01-21,232315,26552
2012-01-22,232202,26537
2012-01-23,232120,26525
2012-01-24,232039,26515
2012-01-25,231954,26502
2012-01-26,231872,26495
2012-01-27,231768,26488
2012-01-28,231673,26486
2012-01-29,231601,26474
2012-01-30,231509,26463
2012-01-31,231423,26452
2012-02-01,234409,26807
2012-02-02,234317,26794
2012-02-03,234213,26783
2012-02-04,234130,26775
2012-02-05,234029,26763
2012-02-06,233937,26755
2012-02-07,233850,26747
2012-02-08,233752,26737
2012-02-09,233653,26725
2012-02-10,233568,26718
2012-02-11,233467,26704
2012-02-12,233376,26688
2012-02-13,233288,26675
2012-02-14,233200,26661
2012-02-15,236079,26957
2012-02-16,235968,26950
2012-02-17,235880,26937
2012-02-18,235789,26920
2012-02-19,235697,26918
2012-02-20,235599,26908
2012-02-21,235493,26900
2012-02-22,235405,26893
2012-02-23,235305,26880
2012-02-24,235215,26876
2012-02-25,235132,26865
2012-02-26,235032,26856
2012-02-27,234932,26847
2012-02-28,234824,26839
2012-02-29,234728,26830
2012-03-01,237639,27136
2012-03-02,237545,27131
2012-03-03,237450,27120
2012-03-04,237368,27112
2012-03-05,237270,27108
2012-03-06,237177,27101
2012-03-07,237089,27091
2012-03-08,236986,27087
2012-03-09,236902,27074
2012-03-10,236822,27066
2012-03-11,236736,27059
2012-03-12,236631,27049
2012-03-13,236537,27042
2012-03-14,236441,27032
2012-03-15,239357,27345
2012-03-16,239254,27336
2012-03-17,239158,27329
2012-03-18,239059,27319
2012-03-19,238970,27311
2012-03-20,238876,27296
2012-03-21,238789,27281
2012-03-22,238689,27273
2012-03-23,238607,27265
2012-03-24,238526,27256
2012-03-25,238428,27249
2012-03-26,238341,27236
2012-03-27,238243,27217
2012-03-28,238156,27204
2012-03-29,238057,27196
2012-03-30,237971,27182
2012-03-31,237875,27176
2012-04-01,240799,27482
2012-04-02,240684,27471
2012-04-03,240593,27464
2012-04-04,240490,27454
2012-04-05,240394,27442
2012-04-06,240307,27433
2012-04-07,240221,27422
2012-04-08,240136,27410
2012-04-09,240040,27398
2012-04-10,239940,27391
2012-04-11,239860,27379
2012-04-12,239778,27366
2012-04-13,239694,27355
2012-04-14,239603,27348
2012-04-15,242563,27637
2012-04-16,242471,27624
2012-04-17,242380,27615
2012-04-18,242279,27599
2012-04-19,242171,27587
2012-04-20,242081,27575
2012-04-21,241968,27564
2012-04-22,241886,27553
2012-04-23,241777,27547
2012-04-24,241699,27536
2012-04-25,241596,27531
2012-04-26,241490,27516
2012-04-27,241387,27505
2012-04-28,241297,27493
2012-04-29,241203,27482
2012-04-30,241117,27471
2012-05-01,244033,27772
2012-05-02,243955,27766
2012-05-03,243851,27755
2012-05-04,243754,27742
2012-05-05,243663,27728
2012-05-06,243575,27715
2012-05-07,243491,27702
2012-05-08,243400,27690
2012-05-09,243303,27681
2012-05-10,243198,27674
2012-05-11,243112,27661
2012-05-12,243027,27652
2012-05-13,242927,27642
2012-05-14,242810,27629
2012-05-15,245646,27945
2012-05-16,245556,27934
2012-05-17,245461,27922
2012-05-18,245348,27910
2012-05-19,245255,27905
2012-05-20,245151,27885
2012-05-21,245057,27878
2012-05-22,244964,27864
2012-05-23,244862,27854
2012-05-24,244759,27843
2012-05-25,244662,27835
2012-05-26,244576,27822
2012-05-27,244485,27810
2012-05-28,244400,27803
2012-05-29,244303,27795
2012-05-30,244233,27787
2012-05-31,244122,27766
2012-06-01,247053,28070
2012-06-02,246949,28065
2012-06-03,246869,28058
2012-06-04,246767,28049
2012-06-05,246678,28037
2012-06-06,246575,28019
2012-06-07,246480,28003
2012-06-08,246374,27993
2012-06-09,246288,27982
2012-06-10,246216,27976
2012-06-11,246138,27963
2012-06-12,246054,27957
2012-06-13,245957,27940
2012-06-14,245867,27927
2012-06-15,248791,28228
2012-06-16,248712,28217
2012-06-17,248617,28207
2012-06-18,248508,28195
2012-06-19,248428,28188
2012-06-20,248336,28173
2012-06-21,248260,28161
2012-06-22,248160,28156
2012-06-23,248065,28143
2012-06-24,247976,28131
2012-06-25,247906,28122
2012-06-26,247832,28116
2012-06-27,247742,28109
2012-06-28,247653,28102
2012-06-29,247552,28092
2012-06-30,247452,28081
2012-07-01,250383,28417
2012-07-02,250282,28409
2012-07-03,250195,28400
2012-07-04,250109,28389
2012-07-05,250013,28387
2012-07-06,249919,28372
2012-07-07,249834,28363
2012-07-08,249729,28358
2012-07-09,249638,28349
2012-07-10,249537,28336
2012-07-11,249443,28323
2012-07-12,249356,28321
2012-07-13,249260,28311
2012-07-14,249165,28303
2012-07-15,252077,28633
2012-07-16,251968,28617
2012-07-17,251892,28610
2012-07-18,251822,28603
2012-07-19,251730,28598
2012-07-20,251626,28589
2012-07-21,251529,28582
2012-07-22,251438,28569
2012-07-23,251349,28561
2012-07-24,251246,28551
2012-07-25,251152,28543
2012-07-26,251072,28535
2012-07-27,250981,28529
2012-07-28,250886,28525
2012-07-29,250810,28517
2012-07-30,250719,28506
2012-07-31,250621,28492
2012-08-01,253498,28825
2012-08-02,253395,28814
2012-08-03,253301,28805
2012-08-04,253217,28798
2012-08-05,253135,28785
2012-08-06,253026,28774
2012-08-07,252936,28763
2012-08-08,252834,28750
2012-08-09,252716,28740
2012-08-10,252623,28730
2012-08-11,252526,28717
2012-08-12,252423,28707
2012-08-13,252334,28700
2012-08-14,252263,28689
2012-08-15,255140,29024
2012-08-16,255039,29009
2012-08-17,254925,29004
2012-08-18,254829,29000
2012-08-19,254747,28993
2012-08-20,254666,28988
2012-08-21,254593,28976
2012-08-22,254493,28966
2012-08-23,254389,28959
2012-08-24,254299,28949
2012-08-25,254205,28941
2012-08-26,254103,28931
2012-08-27,254000,28919
2012-08-28,253915,28916
2012-08-29,253806,28906
2012-08-30,253726,28894
2012-08-31,253620,28880
2012-09-01,256630,29200
2012-09-02,256524,29186
2012-09-03,256436,29179
2012-09-04,256338,29169
2012-09-05,256243,29161
2012-09-06,256143,29155
2012-09-07,256060,29148
2012-09-08,255963,29138
2012-09-09,255875,29128
2012-09-10,255784,29120
2012-09-11,255673,29109
2012-09-12,255582,29099
2012-09-13,255483,29088
2012-09-14,255373,29082
2012-09-15,258265,29393
2012-09-16,258165,29385
2012-09-17,258056,29379
2012-09-18,257982,29364
2012-09-19,257880,29357
2012-09-20,257767,29345
2012-09-21,257691,29334
2012-09-22,257595,29318
2012-09-23,257495,29310
2012-09-24,257398,29305
2012-09-25,257307,29301
2012-09-26,257220,29291
2012-09-27,257124,29282
2012-09-28,257030,29275
2012-09-29,256910,29262
2012-09-30,256813,29246
2012-10-01,259634,29561
2012-10-02,259526,29547
2012-10-03,259418,29540
2012-10-04,259330,29532
2012-10-05,259229,29512
2012-10-06,259140,29499
2012-10-07,259050,29488
2012-10-08,258956,29477
2012-10-09,258855,29470
2012-10-10,258766,29463
2012-10-11,258675,29453
2012-10-12,258588,29444
2012-10-13,258495,29432
2012-10-14,258424,29425
2012-10-15,261377,29753
2012-10-16,261287,29746
2012-10-17,261189,29740
2012-10-18,261121,29734
2012-10-19,261030,29725
2012-10-20,260940,29715
2012-10-21,260845,29708
2012-10-22,260744,29695
2012-10-23,260663,29683
2012-10-24,260561,29680
2012-10-25,260471,29669
2012-10-26,260359,29657
2012-10-27,260260,29647
2012-10-28,260175,29636
2012-10-29,260088,29625
2012-10-30,260005,29619
2012-10-31,259888,29608
2012-11-01,262753,29894
2012-11-02,262662,29885
2012-11-03,262583,29875
2012-11-04,262490,29861
2012-11-05,262407,29849
2012-11-06,262311,29839
2012-11-07,262225,29829
2012-11-08,262125,29819
2012-11-09,262015,29809
2012-11-10,261912,29802
2012-11-11,261797,29787
2012-11-12,261716,29774
2012-11-13,261629,29768
2012-11-14,261528,29758
2012-11-15,264399,30133
2012-11-16,264285,30117
2012-11-17,264183,30111
2012-11-18,264094,30102
2012-11-19,264006,30094
2012-11-20,263915,30084
2012-11-21,263820,30071
2012-11-22,263728,30059
2012-11-23,263656,30051
2012-11-24,263567,30037
2012-11-25,263448,30031
2012-11-26,263367,30023
2012-11-27,263274,30014
2012-11-28,263170,30005
2012-11-29,263068,29995
2012-11-30,262973,29983
2012-12-01,265895,30281
2012-12-02,265822,30275
2012-12-03,265738,30260
2012-12-04,265652,30253
2012-12-05,265565,30242
2012-12-06,265465,30238
2012-12-07,265386,30231
2012-12-08,265288,30224
2012-12-09,265185,30216
2012-12-10,265104,30202
2012-12-11,265030,30196
2012-12-12,264927,30183
2012-12-13,264833,30168
2012-12-14,264742,30156
2012-12-15,267613,30487
2012-12-16,267534,30475
2012-12-17,267431,30466
2012-12-18,267349,30459
2012-12-19,267255,30451
2012-12-20,267159,30444
2012-12-21,267074,30429
2012-12-22,266999,30416
2012-12-23,266899,30407
2012-12-24,266800,30406
2012-12-25,266675,30400
2012-12-26,266582,30391
2012-12-27,266490,30382
2012-12-28,266388,30364
2012-12-29,266293,30353
2012-12-30,266204,30343
2012-12-31,266111,30327
2013-01-01,269066,30649
2013-01-02,268979,30639
2013-01-03,268891,30636
2013-01-04,268792,30626
2013-01-05,268701,30617
2013-01-06,268586,30603
2013-01-07,268489,30593
2013-01-08,268415,30582
2013-01-09,268325,30574
2013-01-10,268260,30562
2013-01-11,268175,30555
2013-01-12,268081,30548
2013-01-13,268000,30536
2013-01-14,267911,30521
2013-01-15,270777,30847
2013-01-16,270708,30837
2013-01-17,270613,30825
2013-01-18,270524,30822
2013-01-19,270417,30813
2013-01-20,270323,30806
2013-01-21,270240,30799
2013-01-22,270145,30791
2013-01-23,270033,30788
2013-01-24,269939,30779
2013-01-25,269841,30769
2013-01-26,269743,30759
2013-01-27,269650,30747
2013-01-28,269566,30734
2013-01-29,269489,30729
2013-01-30,269387,30722
2013-01-31,269284,30709
2013-02-01,272210,31016
2013-02-02,272120,31009
2013-02-03,272023,30999
2013-02-04,271940,30984
2013-02-05,271857,30976
2013-02-06,271763,30970
2013-02-07,271659,30960
2013-02-08,271568,30949
2013-02-09,271494,30937
2013-02-10,271403,30932
2013-02-11,271319,30924
2013-02-12,271236,30916
2013-02-13,271161,30907
2013-02-14,271044,30895
2013-02-15,273930,31177
2013-02-16,273841,31166
2013-02-17,273747,31159
2013-02-18,273647,31151
2013-02-19,273562,31139
2013-02-20,273467,31129
2013-02-21,273381,31123
2013-02-22,273290,31111
2013-02-23,273201,31098
2013-02-24,273120,31088
2013-02-25,273010,31074
2013-02-26,272925,31069
2013-02-27,272841,31058
2013-02-28,272749,31044
2013-03-01,275726,31358
2013-03-02,275627,31348
2013-03-03,275541,31336
2013-03-04,275447,31327
2013-03-05,275354,31312
2013-03-06,275266,31305
2013-03-07,275184,31291
2013-03-08,275073,31278
2013-03-09,274979,31268
2013-03-10,274893,31255
2013-03-11,274812,31243
2013-03-12,274726,31231
2013-03-13,274617,31222
2013-03-14,274517,31213
2013-03-15,277394,31524
2013-03-16,277299,31517
2013-03-17,277202,31507
2013-03-18,277103,31497
2013-03-19,277002,31490
2013-03-20,276905,31481
2013-03-21,276806,31467
2013-03-22,276712,31455
2013-03-23,276611,31445
2013-03-24,276524,31436
2013-03-25,276434,31426
2013-03-26,276314,31416
2013-03-27,276237,31403
2013-03-28,276137,31395
2013-03-29,276050,31389
2013-03-30,275962,31375
2013-03-31,275871,31361
2013-04-01,278767,31669
2013-04-02,278669,31661
2013-04-03,278571,31649
2013-04-04,278463,31642
2013-04-05,278356,31631
2013-04-06,278260,31626
2013-04-07,278159,31619
2013-04-08,278056,31603
2013-04-09,277972,31594
2013-04-10,277889,31588
2013-04-11,277817,31579
2013-04-12,277728,31570
2013-04-13,277620,31557
2013-04-14,277510,31551
2013-04-15,280427,31864
2013-04-16,280338,31851
2013-04-17,280256,31836
2013-04-18,280176,31825
2013-04-19,280076,31813
2013-04-20,279982,31805
2013-04-21,279886,31794
2013-04-22,279790,31789
2013-04-23,279691,31779
2013-04-24,279609,31777
2013-04-25,279512,31770
2013-04-26,279427,31762
2013-04-27,279321,31755
2013-04-28,279222,31747
2013-04-29,279110,31738
2013-04-30,279013,31729
2013-05-01,281956,32046
2013-05-02,281851,32037
2013-05-03,281745,32027
2013-05-04,281644,32013
2013-05-05,281550,32001
2013-05-06,281442,31992
2013-05-07,281343,31983
2013-05-08,281246,31980
2013-05-09,281165,31968
2013-05-10,281069,31964
2013-05-11,280971,31955
2013-05-12,280885,31944
2013-05-13,280788,31927
2013-05-14,280695,31913
2013-05-15,283574,32242
2013-05-16,283482,32233
2013-05-17,283388,32227
2013-05-18,283294,32219
2013-05-19,283200,32209
2013-05-20,283108,32194
2013-05-21,283006,32183
2013-05-22,282926,32174
2013-05-23,282844,32160
2013-05-24,282743,32149
2013-05-25,282642,32144
2013-05-26,282544,32131
2013-05-27,282457,32120
2013-05-28,282339,32105
2013-05-29,282246,32097
2013-05-30,282157,32088
2013-05-31,282056,32071
2013-06-01,284997,32375
2013-06-02,284898,32368
2013-06-03,284804,32354
2013-06-04,284710,32342
2013-06-05,284615,32338
2013-06-06,284524,32326
2013-06-07,284437,32319
2013-06-08,284338,32313
2013-06-09,284222,32304
2013-06-10,284137,32292
2013-06-11,284043,32284
2013-06-12,283962,32275
2013-06-13,283870,32261
2013-06-14,283773,32251
2013-06-15,286701,32552
2013-06-16,286604,32534
2013-06-17,286523,32525
2013-06-18,286438,32517
2013-06-19,286336,32504
2013-06-20,286231,32498
2013-06-21,286131,32479
2013-06-22,286048,32472
2013-06-23,285950,32460
2013-06-24,285860,32453
2013-06-25,285759,32436
2013-06-26,285649,32428
2013-06-27,285547,32420
2013-06-28,285449,32411
2013-06-29,285353,32399
2013-06-30,285258,32391
2013-07-01,288138,32722
2013-07-02,288047,32707
2013-07-03,287953,32700
2013-07-04,287861,32691
2013-07-05,287799,32681
2013-07-06,287711,32674
2013-07-07,287627,32667
2013-07-08,287538,32661
2013-07-09,287439,32649
2013-07-10,287351,32638
2013-07-11,287265,32631
2013-07-12,287165,32618
2013-07-13,287071,32608
2013-07-14,286992,32597
2013-07-15,289996,32949
2013-07-16,289897,32944
2013-07-17,289814,32934
2013-07-18,289713,32926
2013-07-19,289638,32920
2013-07-20,289560,32911
2013-07-21,289471,32904
2013-07-22,289364,32894
2013-07-23,289274,32890
2013-07-24,289174,32883
2013-07-25,289101,32872
2013-07-26,289001,32861
2013-07-27,288919,32854
2013-07-28,288826,32845
2013-07-29,288752,32839
2013-07-30,288663,32827
2013-07-31,288564,32817
2013-08-01,291416,33185
2013-08-02,291331,33169
2013-08-03,291240,33158
2013-08-04,291154,33150
2013-08-05,291072,33141
2013-08-06,290976,33131
2013-08-07,290876,33115
2013-08-08,290778,33104
2013-08-09,290698,33094
2013-08-10,290609,33081
2013-08-11,290511,33078
2013-08-12,290415,33062
2013-08-13,290337,33053
2013-08-14,290253,33042
2013-08-15,293175,33367
2013-08-16,293105,33356
2013-08-17,293028,33341
2013-08-18,292925,33329
2013-08-19,292829,33313
2013-08-20,292755,33303
2013-08-21,292653,33296
2013-08-22,292560,33283
2013-08-23,292466,33275
2013-08-24,292377,33269
2013-08-25,292289,33253
2013-08-26,292220,33245
2013-08-27,292135,33232
2013-08-28,292045,33226
2013-08-29,291963,33213
2013-08-30,291874,33209
2013-08-31,291772,33202
2013-09-01,294634,33540
2013-09-02,294555,33535
2013-09-03,294467,33522
2013-09-04,294379,33510
2013-09-05,294281,33498
2013-09-06,294194,33495
2013-09-07,294113,33484
2013-09-08,294027,33471
2013-09-09,293934,33459
2013-09-10,293854,33453
2013-09-11,293757,33444
2013-09-12,293674,33433
2013-09-13,293568,33421
2013-09-14,293496,33412
2013-09-15,296403,33747
2013-09-16,296313,33735
2013-09-17,296217,33723
2013-09-18,296125,33716
2013-09-19,296023,33705
2013-09-20,295934,33693
2013-09-21,295836,33685
2013-09-22,295745,33672
2013-09-23,295643,33662
2013-09-24,295563,33651
2013-09-25,295476,33646
2013-09-26,295380,33627
2013-09-27,295302,33619
2013-09-28,295221,33610
2013-09-29,295123,33602
2013-09-30,295020,33594
2013-10-01,297925,33898
2013-10-02,297821,33889
2013-10-03,297728,33875
2013-10-04,297629,33865
2013-10-05,297548,33851
2013-10-06,297467,33837
2013-10-07,297399,33827
2013-10-08,297313,33812
2013-10-09,297209,33804
2013-10-10,297137,33792
2013-10-11,297049,33779
2013-10-12,296946,33769
2013-10-13,296841,33762
2013-10-14,296749,33748
2013-10-15,299645,34064
2013-10-16,299540,34052
2013-10-17,299453,34043
2013-10-18,299370,34030
2013-10-19,299264,34024
2013-10-20,299170,34010
2013-10-21,299074,34001
2013-10-22,298984,33988
2013-10-23,298881,33978
2013-10-24,298754,33970
2013-10-25,298672,33962
2013-10-26,298577,33952
2013-10-27,298466,33942
2013-10-28,298373,33934
2013-10-29,298292,33924
2013-10-30,298204,33912
2013-10-31,298107,33899
2013-11-01,301013,34212
2013-11-02,300905,34206
2013-11-03,300829,34198
2013-11-04,300728,34188
2013-11-05,300647,34178
2013-11-06,300549,34171
2013-11-07,300449,34160
2013-11-08,300348,34148
2013-11-09,300257,34142
2013-11-10,300163,34132
2013-11-11,300073,34120
2013-11-12,299983,34110
2013-11-13,299883,34099
2013-11-14,299773,34092
2013-11-15,302619,34379
2013-11-16,302526,34373
2013-11-17,302430,34363
2013-11-18,302335,34356
2013-11-19,302226,34345
2013-11-20,302122,34335
2013-11-21,302033,34327
2013-11-22,301930,34314
2013-11-23,301849,34302
2013-11-24,301747,34294
2013-11-25,301648,34285
2013-11-26,301542,34270
2013-11-27,301435,34262
2013-11-28,301333,34249
2013-11-29,301243,34238
2013-11-30,301145,34219
2013-12-01,304141,34532
2013-12-02,304037,34523
2013-12-03,303958,34516
2013-12-04,303860,34506
2013-12-05,303764,34497
2013-12-06,303670,34492
2013-12-07,303590,34480
2013-12-08,303484,34469
2013-12-09,303402,34457
2013-12-10,303294,34445
2013-12-11,303197,34436
2013-12-12,303110,34428
2013-12-13,303013,34414
2013-12-14,302914,34408
2013-12-15,305748,34706
2013-12-16,305656,34695
2013-12-17,305568,34687
2013-12-18,305479,34675
2013-12-19,305383,34666
2013-12-20,305279,34653
2013-12-21,305192,34648
2013-12-22,305073,34638
2013-12-23,304983,34630
2013-12-24,304905,34619
2013-12-25,304812,34610
2013-12-26,304726,34601
2013-12-27,304621,34588
2013-12-28,304533,34579
2013-12-29,304450,34571
2013-12-30,304367,34564
2013-12-31,304279,34553
2014-01-01,307155,34886
2014-01-02,307059,34876
2014-01-03,306969,34871
2014-01-04,306875,34862
2014-01-05,306807,34846
2014-01-06,306710,34839
2014-01-07,306614,34834
2014-01-08,306511,34822
2014-01-09,306431,34818
2014-01-10,306336,34812
2014-01-11,306252,34804
2014-01-12,306173,34792
2014-01-13,306094,34777
2014-01-14,305985,34769
2014-01-15,308884,35104
2014-01-16,308787,35097
2014-01-17,308678,35090
2014-01-18,308587,35079
2014-01-19,308490,35073
2014-01-20,308400,35067
2014-01-21,308320,35052
2014-01-22,308232,35045
2014-01-23,308142,35037
2014-01-24,308047,35032
2014-01-25,307950,35021
2014-01-26,307854,35014
2014-01-27,307781,35005
2014-01-28,307700,34995
2014-01-29,307622,34987
2014-01-30,307523,34976
2014-01-31,307423,34956
2014-02-01,310236,35308
2014-02-02,310163,35295
2014-02-03,310070,35284
2014-02-04,309980,35275
2014-02-05,309880,35264
2014-02-06,309803,35249
2014-02-07,309700,35242
2014-02-08,309593,35231
2014-02-09,309501,35224
2014-02-10,309398,35215
2014-02-11,309308,35206
2014-02-12,309219,35194
2014-02-13,309130,35189
2014-02-14,309038,35180
2014-02-15,311950,35480
2014-02-16,311855,35471
2014-02-17,311745,35462
2014-02-18,311642,35452
2014-02-19,311541,35443
2014-02-20,311472,35431
2014-02-21,311398,35421
2014-02-22,311305,35410
2014-02-23,311209,35401
2014-02-24,311108,35393
2014-02-25,311022,35382
2014-02-26,310944,35365
2014-02-27,310853,35354
2014-02-28,310760,35342
2014-03-01,313713,35654
2014-03-02,313616,35641
2014-03-03,313540,35632
2014-03-04,313454,35623
2014-03-05,313378,35615
2014-03-06,313281,35608
2014-03-07,313196,35599
2014-03-08,313116,35593
2014-03-09,313037,35583
2014-03-10,312937,35570
2014-03-11,312854,35561
2014-03-12,312747,35548
2014-03-13,312649,35535
2014-03-14,312554,35527
2014-03-15,315500,35884
2014-03-16,315417,35871
2014-03-17,315321,35861
2014-03-18,315233,35848
2014-03-19,315144,35838
2014-03-20,315051,35827
2014-03-21,314977,35812
2014-03-22,314871,35804
2014-03-23,314775,35797
2014-03-24,314692,35786
2014-03-25,314594,35778
2014-03-26,314495,35771
2014-03-27,314415,35758
2014-03-28,314325,35748
2014-03-29,314225,35739
2014-03-30,314126,35733
2014-03-31,314022,35726
2014-04-01,316946,36014
2014-04-02,316869,36007
2014-04-03,316782,35998
2014-04-04,316686,35989
2014-04-05,316588,35981
2014-04-06,316495,35972
2014-04-07,316409,35961
2014-04-08,316304,35951
2014-04-09,316212,35937
2014-04-10,316118,35927
2014-04-11,316024,35919
2014-04-12,315930,35910
2014-04-13,315838,35894
2014-04-14,315750,35882
2014-04-15,318639,36218
2014-04-16,318533,36204
2014-04-17,318444,36193
2014-04-18,318344,36184
2014-04-19,318257,36170
2014-04-20,318186,36160
2014-04-21,318133,36156
2014-04-22,318033,36150
2014-04-23,317933,36133
2014-04-24,317833,36122
2014-04-25,317746,36109
2014-04-26,317647,36101
2014-04-27,317529,36094
2014-04-28,317449,36080
2014-04-29,317364,36061
2014-04-30,317264,36047
2014-05-01,320179,36351
2014-05-02,320091,36338
2014-05-03,320010,36332
2014-05-04,319928,36325
2014-05-05,319833,36313
2014-05-06,319743,36306
2014-05-07,319658,36298
2014-05-08,319560,36286
2014-05-09,319454,36277
2014-05-10,319367,36264
2014-05-11,319269,36254
2014-05-12,319172,36243
2014-05-13,319089,36238
2014-05-14,318993,36232
2014-05-15,321863,36591
2014-05-16,321777,36578
2014-05-17,321687,36564
2014-05-18,321595,36555
2014-05-19,321502,36544
2014-05-20,321406,36536
2014-05-21,321322,36525
2014-05-22,321255,36517
2014-05-23,321168,36510
2014-05-24,321075,36500
2014-05-25,320975,36497
2014-05-26,320874,36489
2014-05-27,320788,36475
2014-05-28,320691,36465
2014-05-29,320606,36460
2014-05-30,320523,36444
2014-05-31,320419,36440
2014-06-01,323364,36755
2014-06-02,323268,36745
2014-06-03,323186,36735
2014-06-04,323077,36724
2014-06-05,322990,36716
2014-06-06,322882,36706
2014-06-07,322779,36701
2014-06-08,322688,36694
2014-06-09,322611,36686
2014-06-10,322519,36677
2014-06-11,322414,36675
2014-06-12,322326,36670
2014-06-13,322228,36657
2014-06-14,322118,36647
2014-06-15,324963,36974
2014-06-16,324879,36963
2014-06-17,324792,36953
2014-06-18,324704,36942
2014-06-19,324602,36929
2014-06-20,324517,36919
2014-06-21,324428,36902
2014-06-22,324337,36886
2014-06-23,324241,36871
2014-06-24,324155,36862
2014-06-25,324045,36852
2014-06-26,323961,36839
2014-06-27,323905,36833
2014-06-28,323798,36824
2014-06-29,323706,36815
2014-06-30,323623,36801
2014-07-01,326543,37120
2014-07-02,326441,37109
2014-07-03,326358,37103
2014-07-04,326269,37096
2014-07-05,326170,37086
2014-07-06,326080,37074
2014-07-07,325987,37060
2014-07-08,325889,37050
2014-07-09,325783,37038
2014-07-10,325695,37023
2014-07-11,325603,37015
2014-07-12,325507,37004
2014-07-13,325417,36990
2014-07-14,325333,36973
2014-07-15,328280,37282
2014-07-16,328192,37271
2014-07-17,328088,37259
2014-07-18,327994,37246
2014-07-19,327913,37233
2014-07-20,327839,37228
2014-07-21,327751,37218
2014-07-22,327659,37210
2014-07-23,327571,37195
2014-07-24,327496,37187
2014-07-25,327394,37176
2014-07-26,327297,37168
2014-07-27,327211,37158
2014-07-28,327111,37150
2014-07-29,327009,37141
2014-07-30,326928,37134
2014-07-31,326839,37122
2014-08-01,329801,37455
2014-08-02,329713,37447
2014-08-03,329615,37441
2014-08-04,329503,37430
2014-08-05,329403,37419
2014-08-06,329324,37410
2014-08-07,329230,37403
2014-08-08,329151,37386
2014-08-09,329061,37367
2014-08-10,328973,37353
2014-08-11,328854,37344
2014-08-12,328757,37334
2014-08-13,328663,37325
2014-08-14,328557,37313
2014-08-15,331480,37632
2014-08-16,331387,37624
2014-08-17,331284,37615
2014-08-18,331191,37605
2014-08-19,331101,37597
2014-08-20,331000,37587
2014-08-21,330907,37579
2014-08-22,330805,37570
2014-08-23,330733,37557
2014-08-24,330653,37544
2014-08-25,330552,37534
2014-08-26,330444,37521
2014-08-27,330351,37503
2014-08-28,330257,37492
2014-08-29,330152,37481
2014-08-30,330073,37468
2014-08-31,329982,37457
2014-09-01,332923,37775
2014-09-02,332828,37762
2014-09-03,332740,37749
2014-09-04,332658,37741
2014-09-05,332568,37736
2014-09-06,332478,37729
2014-09-07,332390,37724
2014-09-08,332303,37716
2014-09-09,332215,37710
2014-09-10,332138,37702
2014-09-11,332041,37692
2014-09-12,331948,37678
2014-09-13,331849,37665
2014-09-14,331767,37655
2014-09-15,334708,37956
2014-09-16,334610,37950
2014-09-17,334518,37943
2014-09-18,334427,37936
2014-09-19,334341,37928
2014-09-20,334255,37914
2014-09-21,334166,37903
2014-09-22,334062,37897
2014-09-23,333985,37883
2014-09-24,333892,37877
2014-09-25,333821,37871
2014-09-26,333718,37864
2014-09-27,333615,37853
2014-09-28,333526,37842
2014-09-29,333414,37831
2014-09-30,333302,37817
2014-10-01,336277,38149
2014-10-02,336185,38141
2014-10-03,336096,38129
2014-10-04,336020,38119
2014-10-05,335915,38108
2014-10-06,335825,38096
2014-10-07,335731,38085
2014-10-08,335623,38074
2014-10-09,335522,38070
2014-10-10,335418,38057
2014-10-11,335331,38051
2014-10-12,335244,38047
2014-10-13,335160,38040
2014-10-14,335041,38029
2014-10-15,337941,38345
2014-10-16,337853,38335
2014-10-17,337758,38322
2014-10-18,337676,38313
2014-10-19,337583,38305
2014-10-20,337496,38293
2014-10-21,337413,38286
2014-10-22,337312,38272
2014-10-23,337223,38265
2014-10-24,337123,38253
2014-10-25,337031,38243
2014-10-26,336923,38231
2014-10-27,336844,38219
2014-10-28,336759,38208
2014-10-29,336669,38198
2014-10-30,336564,38189
2014-10-31,336466,38174
2014-11-01,339388,38477
2014-11-02,339311,38468
2014-11-03,339223,38459
2014-11-04,339131,38449
2014-11-05,339032,38434
2014-11-06,338939,38425
