date,apple,pen
2011-11-28,297826,17117
2011-11-29,296938,17054
2011-11-30,296083,17014
2011-12-01,310419,17725
2011-12-02,309595,17673
2011-12-03,308706,17636
2011-12-04,307856,17599
2011-12-05,306996,17551
2011-12-06,306143,17509
2011-12-07,305316,17462
2011-12-08,304466,17429
2011-12-09,303624,17390
2011-12-10,302791,17329
2011-12-11,301919,17288
2011-12-12,301067,17248
2011-12-13,300204,17207
2011-12-14,299326,17163
2011-12-15,313433,17838
2011-12-16,312560,17780
2011-12-17,311725,17740
2011-12-18,310876,17687
2011-12-19,310007,17649
2011-12-20,309130,17609
2011-12-21,308289,17570
2011-12-22,307486,17524
2011-12-23,306634,17472
2011-12-24,305818,17433
2011-12-25,304982,17393
2011-12-26,304107,17361
2011-12-27,303254,17325
2011-12-28,302424,17279
2011-12-29,301576,17236
2011-12-30,300714,17197
2011-12-31,299833,17128
2012-01-01,314074,17859
2012-01-02,313227,17815
2012-01-03,312326,17768
2012-01-04,311523,17717
2012-01-05,310634,17672
2012-01-06,309813,17627
2012-01-07,308931,17587
2012-01-08,308069,17539
2012-01-09,307190,17502
2012-01-10,306349,17460
2012-01-11,305460,17418
2012-01-12,304585,17380
2012-01-13,303713,17328
2012-01-14,302935,17287
2012-01-15,317009,18072
2012-01-16,316126,18043
2012-01-17,315330,18008
2012-01-18,314532,17971
2012-01-19,313693,17922
2012-01-20,312898,17887
2012-01-21,312093,17837
2012-01-22,311174,17789
2012-01-23,310367,17751
2012-01-24,309534,17711
2012-01-25,308753,17671
2012-01-26,307910,17629
2012-01-27,307061,17588
2012-01-28,306257,17543
2012-01-29,305497,17499
2012-01-30,304647,17461
2012-01-31,303831,17425
2012-02-01,317941,18170
2012-02-02,317065,18128
2012-02-03,316208,18079
2012-02-04,315367,18025
2012-02-05,314465,17992
2012-02-06,313604,17951
2012-02-07,312781,17892
2012-02-08,311900,17845
2012-02-09,311077,17800
2012-02-10,310246,17758
2012-02-11,309406,17713
2012-02-12,308597,17669
2012-02-13,307748,17625
2012-02-14,306920,17587
2012-02-15,321055,18374
2012-02-16,320217,18331
2012-02-17,319359,18291
2012-02-18,318528,18252
2012-02-19,317670,18205
2012-02-20,316860,18167
2012-02-21,316061,18124
2012-02-22,315221,18084
2012-02-23,314396,18040
2012-02-24,313526,17988
2012-02-25,312641,17942
2012-02-26,311787,17889
2012-02-27,310943,17850
2012-02-28,310068,17804
2012-02-29,309206,17774
2012-03-01,323486,18520
2012-03-02,322632,18479
2012-03-03,321777,18442
2012-03-04,320912,18397
2012-03-05,320051,18356
2012-03-06,319191,18304
2012-03-07,318347,18259
2012-03-08,317464,18215
2012-03-09,316566,18172
2012-03-10,315716,18120
2012-03-11,314860,18078
2012-03-12,314058,18039
2012-03-13,313240,17985
2012-03-14,312370,17932
2012-03-15,326662,18656
2012-03-16,325803,18612
2012-03-17,324930,18564
2012-03-18,324028,18513
2012-03-19,323172,18471
2012-03-20,322320,18433
2012-03-21,321472,18390
2012-03-22,320647,18348
2012-03-23,319809,18307
2012-03-24,318947,18254
2012-03-25,318093,18212
2012-03-26,317293,18174
2012-03-27,316455,18131
2012-03-28,315547,18093
2012-03-29,314703,18045
2012-03-30,313825,17992
2012-03-31,312987,17950
2012-04-01,327198,18714
2012-04-02,326338,18676
2012-04-03,325498,18629
2012-04-04,324615,18579
2012-04-05,323768,18532
2012-04-06,322961,18503
2012-04-07,322115,18460
2012-04-08,321252,18421
2012-04-09,320464,18369
2012-04-10,319698,18329
2012-04-11,318862,18289
2012-04-12,317967,18253
2012-04-13,317161,18205
2012-04-14,316350,18162
2012-04-15,330471,18841
2012-04-16,329648,18795
2012-04-17,328790,18758
2012-04-18,327947,18713
2012-04-19,327071,18670
2012-04-20,326150,18623
2012-04-21,325253,18581
2012-04-22,324419,18543
2012-04-23,323555,18492
2012-04-24,322783,18439
2012-04-25,321988,18397
2012-04-26,321082,18350
2012-04-27,320226,18314
2012-04-28,319374,18268
2012-04-29,318576,18231
2012-04-30,317748,18185
2012-05-01,331923,18930
2012-05-02,331120,18886
2012-05-03,330280,18841
2012-05-04,329437,18794
2012-05-05,328537,18749
2012-05-06,327703,18707
2012-05-07,326837,18671
2012-05-08,326013,18630
2012-05-09,325131,18579
2012-05-10,324263,18528
2012-05-11,323446,18480
2012-05-12,322601,18438
2012-05-13,321769,18387
2012-05-14,320929,18344
2012-05-15,335041,19068
2012-05-16,334192,19033
2012-05-17,333341,18981
2012-05-18,332527,18935
2012-05-19,331654,18896
2012-05-20,330746,18840
2012-05-21,329849,18797
2012-05-22,328940,18736
2012-05-23,328066,18689
2012-05-24,327175,18652
2012-05-25,326269,18602
2012-05-26,325421,18568
2012-05-27,324544,18524
2012-05-28,323648,18478
2012-05-29,322801,18440
2012-05-30,321969,18391
2012-05-31,321102,18349
2012-06-01,335025,19121
2012-06-02,334155,19071
2012-06-03,333297,19027
2012-06-04,332475,18989
2012-06-05,331661,18941
2012-06-06,330859,18886
2012-06-07,330010,18845
2012-06-08,329124,18800
2012-06-09,328266,18746
2012-06-10,327443,18702
2012-06-11,326604,18663
2012-06-12,325760,18629
2012-06-13,324936,18581
2012-06-14,324038,18551
2012-06-15,338025,19292
2012-06-16,337168,19236
2012-06-17,336324,19180
2012-06-18,335456,19151
2012-06-19,334577,19107
2012-06-20,333736,19052
2012-06-21,332897,19017
2012-06-22,332044,18979
2012-06-23,331203,18929
2012-06-24,330382,18886
2012-06-25,329512,18843
2012-06-26,328675,18808
2012-06-27,327848,18768
2012-06-28,327020,18732
2012-06-29,326203,18685
2012-06-30,325373,18630
2012-07-01,339622,19415
2012-07-02,338787,19368
2012-07-03,337923,19310
2012-07-04,337058,19257
2012-07-05,336136,19208
2012-07-06,335269,19157
2012-07-07,334400,19106
2012-07-08,333543,19072
2012-07-09,332701,19033
2012-07-10,331842,18991
2012-07-11,330994,18943
2012-07-12,330113,18891
2012-07-13,329275,18847
2012-07-14,328411,18816
2012-07-15,342566,19541
2012-07-16,341669,19494
2012-07-17,340836,19469
2012-07-18,339959,19430
2012-07-19,339170,19395
2012-07-20,338349,19353
2012-07-21,337501,19313
2012-07-22,336628,19265
2012-07-23,335815,19202
2012-07-24,334983,19145
2012-07-25,334087,19102
2012-07-26,333242,19053
2012-07-27,332360,19016
2012-07-28,331523,18974
2012-07-29,330661,18919
2012-07-30,329788,18874
2012-07-31,328954,18826
2012-08-01,343145,19542
2012-08-02,342310,19498
2012-08-03,341510,19457
2012-08-04,340666,19418
2012-08-05,339843,19366
2012-08-06,338999,19318
2012-08-07,338115,19263
2012-08-08,337261,19221
2012-08-09,336440,19182
2012-08-10,335621,19143
2012-08-11,334799,19091
2012-08-12,333976,19056
2012-08-13,333159,19013
2012-08-14,332271,18971
2012-08-15,346296,19727
2012-08-16,345464,19677
2012-08-17,344645,19631
2012-08-18,343770,19589
2012-08-19,342933,19553
2012-08-20,342093,19512
2012-08-21,341257,19475
2012-08-22,340407,19434
2012-08-23,339590,19396
2012-08-24,338756,19354
2012-08-25,337897,19301
2012-08-26,337032,19255
2012-08-27,336186,19210
2012-08-28,335372,19163
2012-08-29,334506,19113
2012-08-30,333664,19074
2012-08-31,332834,19024
2012-09-01,346858,19786
2012-09-02,346061,19739
2012-09-03,345216,19689
2012-09-04,344363,19640
2012-09-05,343521,19601
2012-09-06,342682,19547
2012-09-07,341841,19492
2012-09-08,340939,19452
2012-09-09,340087,19404
2012-09-10,339213,19362
2012-09-11,338412,19323
2012-09-12,337602,19284
2012-09-13,336719,19249
2012-09-14,335864,19190
2012-09-15,349863,19930
2012-09-16,349027,19890
2012-09-17,348146,19844
2012-09-18,347280,19812
2012-09-19,346476,19754
2012-09-20,345632,19715
2012-09-21,344808,19668
2012-09-22,343946,19630
2012-09-23,343091,19590
2012-09-24,342233,19534
2012-09-25,341314,19474
2012-09-26,340455,19439
2012-09-27,339643,19391
2012-09-28,338766,19331
2012-09-29,337914,19277
2012-09-30,337063,19226
2012-10-01,351246,19971
2012-10-02,350447,19936
2012-10-03,349557,19889
2012-10-04,348672,19839
2012-10-05,347844,19801
2012-10-06,346993,19751
2012-10-07,346166,19713
2012-10-08,345323,19667
2012-10-09,344459,19622
2012-10-10,343580,19570
2012-10-11,342698,19509
2012-10-12,341853,19476
2012-10-13,341048,19426
2012-10-14,340205,19378
2012-10-15,354271,20144
2012-10-16,353464,20095
2012-10-17,352621,20043
2012-10-18,351749,20004
2012-10-19,350888,19962
2012-10-20,350105,19918
2012-10-21,349269,19872
2012-10-22,348437,19821
2012-10-23,347606,19779
2012-10-24,346776,19741
2012-10-25,345946,19704
2012-10-26,345112,19655
2012-10-27,344317,19616
2012-10-28,343477,19577
2012-10-29,342652,19534
2012-10-30,341760,19490
2012-10-31,340920,19447
2012-11-01,355111,20182
2012-11-02,354236,20132
2012-11-03,353380,20093
2012-11-04,352579,20054
2012-11-05,351743,20005
2012-11-06,350872,19949
2012-11-07,350037,19906
2012-11-08,349187,19862
2012-11-09,348319,19825
2012-11-10,347470,19776
2012-11-11,346636,19726
2012-11-12,345836,19685
2012-11-13,345048,19640
2012-11-14,344153,19603
2012-11-15,358366,20333
2012-11-16,357501,20292
2012-11-17,356607,20243
2012-11-18,355824,20204
2012-11-19,354955,20151
2012-11-20,354102,20103
2012-11-21,353247,20069
2012-11-22,352349,20024
2012-11-23,351458,19978
2012-11-24,350607,19932
2012-11-25,349770,19879
2012-11-26,348927,19843
2012-11-27,348034,19802
2012-11-28,347153,19733
2012-11-29,346324,19699
2012-11-30,345487,19644
2012-12-01,359784,20365
2012-12-02,358902,20316
2012-12-03,358070,20269
2012-12-04,357221,20208
2012-12-05,356400,20169
2012-12-06,355603,20121
2012-12-07,354743,20069
2012-12-08,353915,20038
2012-12-09,353086,20004
2012-12-10,352207,19966
2012-12-11,351354,19923
2012-12-12,350474,19879
2012-12-13,349620,19828
2012-12-14,348781,19775
2012-12-15,363068,20525
2012-12-16,362200,20480
2012-12-17,361348,20441
2012-12-18,360485,20397
2012-12-19,359611,20355
2012-12-20,358783,20315
2012-12-21,357966,20275
2012-12-22,357161,20230
2012-12-23,356316,20189
2012-12-24,355490,20148
2012-12-25,354680,20098
2012-12-26,353824,20057
2012-12-27,352993,20009
2012-12-28,352114,19965
2012-12-29,351272,19916
2012-12-30,350381,19866
2012-12-31,349517,19811
2013-01-01,363458,20543
2013-01-02,362594,20498
2013-01-03,361753,20457
2013-01-04,360887,20412
2013-01-05,360040,20373
2013-01-06,359223,20322
2013-01-07,358305,20280
2013-01-08,357451,20226
2013-01-09,356592,20189
2013-01-10,355785,20146
2013-01-11,354954,20108
2013-01-12,354169,20075
2013-01-13,353331,20040
2013-01-14,352455,19995
2013-01-15,366612,20744
2013-01-16,365794,20702
2013-01-17,364948,20657
2013-01-18,364088,20604
2013-01-19,363225,20556
2013-01-20,362354,20521
2013-01-21,361512,20486
2013-01-22,360632,20443
2013-01-23,359757,20408
2013-01-24,358937,20365
2013-01-25,358062,20332
2013-01-26,357231,20289
2013-01-27,356368,20244
2013-01-28,355510,20197
2013-01-29,354647,20157
2013-01-30,353803,20111
2013-01-31,352919,20056
2013-02-01,367133,20764
2013-02-02,366307,20726
2013-02-03,365445,20683
2013-02-04,364596,20643
2013-02-05,363696,20597
2013-02-06,362826,20558
2013-02-07,361961,20518
2013-02-08,361069,20475
2013-02-09,360247,20435
2013-02-10,359364,20381
2013-02-11,358555,20337
2013-02-12,357703,20302
2013-02-13,356843,20268
2013-02-14,356025,20218
2013-02-15,370090,20895
2013-02-16,369217,20849
2013-02-17,368332,20800
2013-02-18,367492,20756
2013-02-19,366622,20716
2013-02-20,365691,20677
2013-02-21,364823,20622
2013-02-22,363987,20561
2013-02-23,363192,20511
2013-02-24,362387,20466
2013-02-25,361559,20420
2013-02-26,360694,20374
2013-02-27,359797,20318
2013-02-28,358967,20268
2013-03-01,373001,21024
2013-03-02,372131,20983
2013-03-03,371224,20929
2013-03-04,370348,20871
2013-03-05,369491,20832
2013-03-06,368642,20786
2013-03-07,367751,20740
2013-03-08,366908,20706
2013-03-09,366035,20656
2013-03-10,365218,20617
2013-03-11,364358,20567
2013-03-12,363499,20515
2013-03-13,362600,20472
2013-03-14,361790,20419
2013-03-15,375851,21169
2013-03-16,375014,21126
2013-03-17,374092,21080
2013-03-18,373253,21033
2013-03-19,372385,20990
2013-03-20,371540,20948
2013-03-21,370675,20901
2013-03-22,369854,20850
2013-03-23,369027,20808
2013-03-24,368194,20769
2013-03-25,367303,20725
2013-03-26,366488,20682
2013-03-27,365663,20631
2013-03-28,364810,20582
2013-03-29,363947,20540
2013-03-30,363100,20501
2013-03-31,362252,20449
2013-04-01,376417,21175
2013-04-02,375549,21128
2013-04-03,374715,21077
2013-04-04,373882,21026
2013-04-05,373043,20992
2013-04-06,372165,20952
2013-04-07,371301,20908
2013-04-08,370459,20863
2013-04-09,369595,20819
2013-04-10,368767,20771
2013-04-11,367919,20723
2013-04-12,367082,20682
2013-04-13,366274,20626
2013-04-14,365450,20592
2013-04-15,379526,21371
2013-04-16,378691,21330
2013-04-17,377874,21277
2013-04-18,377081,21224
2013-04-19,376284,21159
2013-04-20,375438,21117
2013-04-21,374662,21068
2013-04-22,373818,21020
2013-04-23,373006,20968
2013-04-24,372152,20930
2013-04-25,371288,20875
2013-04-26,370484,20832
2013-04-27,369620,20796
2013-04-28,368771,20752
2013-04-29,367909,20719
2013-04-30,367048,20662
2013-05-01,381281,21435
2013-05-02,380417,21390
2013-05-03,379568,21345
2013-05-04,378731,21289
2013-05-05,377879,21251
2013-05-06,377065,21207
2013-05-07,376232,21167
2013-05-08,375384,21126
2013-05-09,374578,21082
2013-05-10,373739,21047
2013-05-11,372897,21013
2013-05-12,372046,20971
2013-05-13,371216,20922
2013-05-14,370382,20867
2013-05-15,384471,21608
2013-05-16,383570,21561
2013-05-17,382697,21518
2013-05-18,381842,21474
2013-05-19,380990,21428
2013-05-20,380168,21386
2013-05-21,379330,21334
2013-05-22,378534,21286
2013-05-23,377673,21249
2013-05-24,376821,21198
2013-05-25,376012,21145
2013-05-26,375149,21096
2013-05-27,374301,21047
2013-05-28,373458,20999
2013-05-29,372560,20960
2013-05-30,371679,20913
2013-05-31,370844,20868
2013-06-01,385055,21595
2013-06-02,384183,21560
2013-06-03,383304,21521
2013-06-04,382440,21469
2013-06-05,381582,21415
2013-06-06,380750,21372
2013-06-07,379924,21324
2013-06-08,379070,21280
2013-06-09,378192,21236
2013-06-10,377344,21195
2013-06-11,376502,21155
2013-06-12,375659,21113
2013-06-13,374841,21061
2013-06-14,374000,21015
2013-06-15,388241,21748
2013-06-16,387376,21710
2013-06-17,386483,21661
2013-06-18,385616,21610
2013-06-19,384775,21576
2013-06-20,383900,21527
2013-06-21,383000,21475
2013-06-22,382140,21438
2013-06-23,381268,21403
2013-06-24,380376,21358
2013-06-25,379535,21317
2013-06-26,378695,21265
2013-06-27,377836,21219
2013-06-28,376978,21169
2013-06-29,376110,21124
2013-06-30,375254,21076
2013-07-01,389423,21802
2013-07-02,388551,21768
2013-07-03,387756,21716
2013-07-04,386843,21679
2013-07-05,385966,21622
2013-07-06,385101,21577
2013-07-07,384264,21529
2013-07-08,383428,21496
2013-07-09,382559,21449
2013-07-10,381705,21412
2013-07-11,380896,21371
2013-07-12,380027,21332
2013-07-13,379184,21283
2013-07-14,378343,21232
2013-07-15,392781,22042
2013-07-16,391855,21997
2013-07-17,390947,21963
2013-07-18,390124,21926
2013-07-19,389292,21878
2013-07-20,388446,21836
2013-07-21,387623,21795
2013-07-22,386785,21746
2013-07-23,385943,21695
2013-07-24,385072,21650
2013-07-25,384276,21609
2013-07-26,383452,21558
2013-07-27,382621,21507
2013-07-28,381771,21462
2013-07-29,380939,21414
2013-07-30,380107,21377
2013-07-31,379236,21324
2013-08-01,393288,22058
2013-08-02,392418,22028
2013-08-03,391557,21989
2013-08-04,390705,21948
2013-08-05,389864,21914
2013-08-06,389028,21855
2013-08-07,388192,21811
2013-08-08,387332,21767
2013-08-09,386473,21716
2013-08-10,385600,21669
2013-08-11,384735,21625
2013-08-12,383967,21590
2013-08-13,383107,21550
2013-08-14,382204,21500
2013-08-15,396388,22282
2013-08-16,395495,22236
2013-08-17,394636,22187
2013-08-18,393771,22143
2013-08-19,392888,22109
2013-08-20,392024,22071
2013-08-21,391163,22040
2013-08-22,390343,22006
2013-08-23,389530,21963
2013-08-24,388677,21917
2013-08-25,387828,21869
2013-08-26,386978,21822
2013-08-27,386156,21784
2013-08-28,385262,21735
2013-08-29,384412,21693
2013-08-30,383560,21637
2013-08-31,382733,21589
2013-09-01,396964,22372
2013-09-02,396101,22317
2013-09-03,395267,22255
2013-09-04,394435,22217
2013-09-05,393622,22163
2013-09-06,392746,22117
2013-09-07,391894,22069
2013-09-08,391056,22034
2013-09-09,390154,21986
2013-09-10,389307,21942
2013-09-11,388388,21886
2013-09-12,387451,21841
2013-09-13,386522,21797
2013-09-14,385690,21758
2013-09-15,399949,22467
2013-09-16,399065,22424
2013-09-17,398244,22379
2013-09-18,397355,22340
2013-09-19,396515,22297
2013-09-20,395674,22261
2013-09-21,394855,22208
2013-09-22,394005,22169
2013-09-23,393134,22131
2013-09-24,392245,22079
2013-09-25,391388,22029
2013-09-26,390572,21987
2013-09-27,389735,21948
2013-09-28,388907,21894
2013-09-29,388060,21846
2013-09-30,387187,21796
2013-10-01,401210,22530
2013-10-02,400389,22493
2013-10-03,399481,22451
2013-10-04,398600,22416
2013-10-05,397750,22361
2013-10-06,396888,22310
2013-10-07,396057,22264
2013-10-08,395228,22211
2013-10-09,394386,22168
2013-10-10,393547,22128
2013-10-11,392699,22086
2013-10-12,391871,22037
2013-10-13,391056,21992
2013-10-14,390237,21956
2013-10-15,404346,22700
2013-10-16,403455,22648
2013-10-17,402563,22606
2013-10-18,401709,22567
2013-10-19,400851,22513
2013-10-20,400015,22467
2013-10-21,399209,22423
2013-10-22,398365,22375
2013-10-23,397536,22329
2013-10-24,396663,22290
2013-10-25,395817,22247
2013-10-26,394985,22193
2013-10-27,394129,22162
2013-10-28,393266,22111
2013-10-29,392419,22059
2013-10-30,391604,22021
2013-10-31,390750,21963
2013-11-01,405225,22724
2013-11-02,404359,22674
2013-11-03,403526,22632
2013-11-04,402633,22594
2013-11-05,401773,22558
2013-11-06,400891,22505
2013-11-07,399997,22453
2013-11-08,399079,22400
2013-11-09,398237,22352
2013-11-10,397372,22314
2013-11-11,396489,22284
2013-11-12,395613,22248
2013-11-13,394769,22205
2013-11-14,393885,22164
2013-11-15,407978,22905
2013-11-16,407078,22866
2013-11-17,406194,22809
2013-11-18,405370,22768
2013-11-19,404558,22719
2013-11-20,403750,22672
2013-11-21,402945,22649
2013-11-22,402085,22616
2013-11-23,401255,22570
2013-11-24,400410,22525
2013-11-25,399508,22483
2013-11-26,398619,22439
2013-11-27,397787,22394
2013-11-28,396981,22357
2013-11-29,396150,22307
2013-11-30,395252,22257
2013-12-01,409494,23045
2013-12-02,408648,23010
2013-12-03,407832,22963
2013-12-04,406963,22928
2013-12-05,406111,22886
2013-12-06,405264,22839
2013-12-07,404461,22808
2013-12-08,403613,22777
2013-12-09,402762,22732
2013-12-10,401937,22689
2013-12-11,401088,22641
2013-12-12,400171,22589
2013-12-13,399334,22551
2013-12-14,398482,22509
2013-12-15,412548,23244
2013-12-16,411688,23196
2013-12-17,410860,23153
2013-12-18,409992,23111
2013-12-19,409116,23074
2013-12-20,408284,23036
2013-12-21,407428,23004
2013-12-22,406586,22975
2013-12-23,405667,22923
2013-12-24,404788,22864
2013-12-25,403921,22811
2013-12-26,403063,22761
2013-12-27,402212,22720
2013-12-28,401369,22683
2013-12-29,400520,22631
2013-12-30,399690,22581
2013-12-31,398759,22538
2014-01-01,413012,23312
2014-01-02,412137,23257
2014-01-03,411342,23209
2014-01-04,410525,23174
2014-01-05,409683,23135
2014-01-06,408832,23103
2014-01-07,408000,23067
2014-01-08,407193,23026
2014-01-09,406369,22974
2014-01-10,405525,22929
2014-01-11,404630,22898
2014-01-12,403727,22858
2014-01-13,402846,22818
2014-01-14,402003,22775
2014-01-15,415960,23498
2014-01-16,415132,23460
2014-01-17,414354,23415
2014-01-18,413446,23365
2014-01-19,412565,23327
2014-01-20,411693,23279
2014-01-21,410838,23234
2014-01-22,409950,23193
2014-01-23,409096,23149
2014-01-24,408209,23103
2014-01-25,407392,23060
2014-01-26,406550,23018
2014-01-27,405730,22966
2014-01-28,404889,22917
2014-01-29,404014,22872
2014-01-30,403164,22827
2014-01-31,402278,22769
2014-02-01,416326,23556
2014-02-02,415441,23499
2014-02-03,414639,23448
2014-02-04,413797,23407
2014-02-05,412902,23358
2014-02-06,412065,23308
2014-02-07,411211,23270
2014-02-08,410337,23233
2014-02-09,409455,23201
2014-02-10,408619,23159
2014-02-11,407822,23112
2014-02-12,406953,23070
2014-02-13,406136,23032
2014-02-14,405263,22979
2014-02-15,419148,23705
2014-02-16,418318,23659
2014-02-17,417482,23614
2014-02-18,416639,23571
2014-02-19,415775,23530
2014-02-20,414954,23478
2014-02-21,414118,23431
2014-02-22,413281,23378
2014-02-23,412453,23338
2014-02-24,411622,23292
2014-02-25,410799,23244
2014-02-26,409921,23195
2014-02-27,409059,23155
2014-02-28,408173,23104
2014-03-01,422400,23834
2014-03-02,421549,23792
2014-03-03,420741,23744
2014-03-04,419822,23704
2014-03-05,418949,23652
2014-03-06,418057,23613
2014-03-07,417178,23569
2014-03-08,416388,23527
2014-03-09,415531,23497
2014-03-10,414650,23447
2014-03-11,413782,23395
2014-03-12,412959,23359
2014-03-13,412101,23321
2014-03-14,411326,23276
2014-03-15,425526,24015
2014-03-16,424692,23977
2014-03-17,423840,23932
2014-03-18,422985,23894
2014-03-19,422173,23841
2014-03-20,421318,23801
2014-03-21,420477,23752
2014-03-22,419628,23703
2014-03-23,418791,23660
2014-03-24,417970,23618
2014-03-25,417139,23578
2014-03-26,416306,23536
2014-03-27,415439,23489
2014-03-28,414556,23438
2014-03-29,413755,23397
2014-03-30,412930,23361
2014-03-31,412090,23305
2014-04-01,426074,24078
2014-04-02,425220,24035
2014-04-03,424398,23996
2014-04-04,423539,23961
2014-04-05,422641,23919
2014-04-06,421772,23873
2014-04-07,420961,23830
2014-04-08,420126,23779
2014-04-09,419315,23737
2014-04-10,418479,23694
2014-04-11,417657,23649
2014-04-12,416771,23602
2014-04-13,415948,23561
2014-04-14,415065,23510
2014-04-15,429338,24227
2014-04-16,428430,24195
2014-04-17,427559,24163
2014-04-18,426769,24125
2014-04-19,425851,24083
2014-04-20,424974,24045
2014-04-21,424173,23997
2014-04-22,423339,23948
2014-04-23,422473,23897
2014-04-24,421650,23854
2014-04-25,420762,23805
2014-04-26,419847,23765
2014-04-27,419043,23716
2014-04-28,418203,23677
2014-04-29,417333,23634
2014-04-30,416508,23577
2014-05-01,430800,24298
2014-05-02,429931,24257
2014-05-03,429095,24208
2014-05-04,428277,24170
2014-05-05,427409,24124
2014-05-06,426592,24076
2014-05-07,425740,24029
2014-05-08,424865,23990
2014-05-09,424011,23954
2014-05-10,423193,23904
2014-05-11,422331,23861
2014-05-12,421530,23820
2014-05-13,420664,23775
2014-05-14,419813,23729
2014-05-15,433809,24462
2014-05-16,432928,24412
2014-05-17,432084,24374
2014-05-18,431241,24324
2014-05-19,430414,24280
2014-05-20,429664,24236
2014-05-21,428831,24175
2014-05-22,427995,24119
2014-05-23,427200,24070
2014-05-24,426299,24036
2014-05-25,425468,24003
2014-05-26,424629,23960
2014-05-27,423815,23917
2014-05-28,422951,23874
2014-05-29,422135,23833
2014-05-30,421288,23801
2014-05-31,420417,23749
2014-06-01,434416,24483
2014-06-02,433626,24437
2014-06-03,432790,24403
2014-06-04,431922,24359
2014-06-05,431048,24317
2014-06-06,430191,24271
2014-06-07,429316,24226
2014-06-08,428475,24185
2014-06-09,427619,24137
2014-06-10,426783,24091
2014-06-11,425956,24042
2014-06-12,425147,23984
2014-06-13,424317,23938
2014-06-14,423508,23893
2014-06-15,437739,24632
2014-06-16,436897,24597
2014-06-17,436098,24547
2014-06-18,435241,24513
2014-06-19,434422,24468
2014-06-20,433652,24436
2014-06-21,432809,24400
2014-06-22,431981,24353
2014-06-23,431156,24316
2014-06-24,430288,24269
2014-06-25,429428,24242
2014-06-26,428561,24190
2014-06-27,427657,24148
2014-06-28,426822,24100
2014-06-29,425934,24046
2014-06-30,425087,24008
2014-07-01,439061,24818
2014-07-02,438245,24772
2014-07-03,437377,24741
2014-07-04,436548,24698
2014-07-05,435741,24643
2014-07-06,434884,24600
2014-07-07,434048,24557
2014-07-08,433184,24521
2014-07-09,432329,24471
2014-07-10,431448,24430
2014-07-11,430592,24377
2014-07-12,429725,24324
2014-07-13,428846,24272
2014-07-14,428022,24242
2014-07-15,442211,25060
2014-07-16,441409,25019
2014-07-17,440558,24975
2014-07-18,439697,24935
2014-07-19,438870,24891
2014-07-20,438019,24833
2014-07-21,437203,24777
2014-07-22,436373,24737
2014-07-23,435504,24694
2014-07-24,434637,24653
2014-07-25,433758,24605
2014-07-26,432922,24574
2014-07-27,432066,24533
2014-07-28,431195,24485
2014-07-29,430352,24435
2014-07-30,429503,24394
2014-07-31,428675,24335
2014-08-01,442803,25057
2014-08-02,441904,25021
2014-08-03,441055,24976
2014-08-04,440198,24940
2014-08-05,439362,24895
2014-08-06,438454,24852
2014-08-07,437617,24802
2014-08-08,436738,24766
2014-08-09,435919,24718
2014-08-10,435078,24675
2014-08-11,434189,24616
2014-08-12,433335,24573
2014-08-13,432495,24530
2014-08-14,431633,24482
2014-08-15,445887,25202
2014-08-16,445029,25152
2014-08-17,444164,25098
2014-08-18,443345,25055
2014-08-19,442494,25020
2014-08-20,441645,24978
2014-08-21,440831,24937
2014-08-22,439981,24874
2014-08-23,439108,24821
2014-08-24,438319,24773
2014-08-25,437453,24724
2014-08-26,436638,24673
2014-08-27,435761,24630
2014-08-28,434918,24590
2014-08-29,434108,24555
2014-08-30,433242,24510
2014-08-31,432384,24458
2014-09-01,446410,25182
2014-09-02,445526,25147
2014-09-03,444734,25101
2014-09-04,443932,25051
2014-09-05,442968,25004
2014-09-06,442160,24963
2014-09-07,441354,24916
2014-09-08,440509,24863
2014-09-09,439663,24814
2014-09-10,438786,24771
2014-09-11,437917,24724
2014-09-12,437049,24683
2014-09-13,436218,24635
2014-09-14,435359,24592
2014-09-15,449477,25376
2014-09-16,448627,25321
2014-09-17,447745,25278
2014-09-18,446809,25231
2014-09-19,445913,25188
2014-09-20,445022,25140
2014-09-21,444102,25093
2014-09-22,443243,25059
2014-09-23,442367,25015
2014-09-24,441512,24972
2014-09-25,440683,24921
2014-09-26,439843,24880
2014-09-27,439000,24829
2014-09-28,438160,24779
2014-09-29,437340,24738
2014-09-30,436502,24695
2014-10-01,450667,25478
2014-10-02,449861,25442
2014-10-03,449025,25404
2014-10-04,448168,25365
2014-10-05,447299,25322
2014-10-06,446445,25287
2014-10-07,445622,25248
2014-10-08,444794,25208
2014-10-09,443944,25168
2014-10-10,443085,25128
2014-10-11,442287,25103
2014-10-12,441473,25056
2014-10-13,440639,25010
2014-10-14,439717,24956
2014-10-15,453848,25691
2014-10-16,452978,25644
2014-10-17,452178,25590
2014-10-18,451294,25541
2014-10-19,450445,25494
2014-10-20,449635,25451
2014-10-21,448798,25399
2014-10-22,448004,25350
2014-10-23,447165,25292
2014-10-24,446306,25239
2014-10-25,445468,25189
2014-10-26,444628,25143
2014-10-27,443760,25094
2014-10-28,442918,25043
2014-10-29,442047,25010
2014-10-30,441168,24963
2014-10-31,440351,24898
2014-11-01,454592,25659
2014-11-02,453694,25612
2014-11-03,452818,25562
2014-11-04,451976,25526
2014-11-05,451114,25471
2014-11-06,450210,25420
2014-11-07,449358,25385
