date,apple,pen
2011-11-28,226068,25526
2011-11-29,225988,25520
2011-11-30,225897,25506
2011-12-01,228741,25816
2011-12-02,228652,25804
2011-12-03,228567,25788
2011-12-04,228472,25778
2011-12-05,228383,25770
2011-12-06,228282,25758
2011-12-07,228189,25752
2011-12-08,228089,25738
2011-12-09,227989,25725
2011-12-10,227892,25713
2011-12-11,227806,25701
2011-12-12,227712,25693
2011-12-13,227621,25685
2011-12-14,227537,25677
2011-12-15,230387,26021
2011-12-16,230294,26013
2011-12-17,230197,26003
2011-12-18,230107,25995
2011-12-19,230012,25984
2011-12-20,229897,25976
2011-12-21,229827,25963
2011-12-22,229739,25951
2011-12-23,229638,25947
2011-12-24,229560,25939
2011-12-25,229469,25930
2011-12-26,229379,25919
2011-12-27,229292,25911
2011-12-28,229185,25896
2011-12-29,229077,25884
2011-12-30,228967,25875
2011-12-31,228874,25857
2012-01-01,231647,26166
2012-01-02,231559,26157
2012-01-03,231462,26141
2012-01-04,231364,26131
2012-01-05,231273,26118
2012-01-06,231176,26105
2012-01-07,231081,26094
2012-01-08,231000,26083
2012-01-09,230921,26073
2012-01-10,230819,26060
2012-01-11,230721,26048
2012-01-12,230627,26042
2012-01-13,230541,26035
2012-01-14,230441,26030
2012-01-15,233412,26325
2012-01-16,233322,26319
2012-01-17,233222,26312
2012-01-18,233149,26303
2012-01-19,233046,26293
2012-01-20,232930,26287
2012-01-21,232838,26281
2012-01-22,232735,26267
2012-01-23,232629,26262
2012-01-24,232532,26250
2012-01-25,232437,26242
2012-01-26,232344,26235
2012-01-27,232265,26224
2012-01-28,232182,26213
2012-01-29,232108,26196
2012-01-30,232021,26186
2012-01-31,231931,26168
2012-02-01,234902,26489
2012-02-02,234828,26485
2012-02-03,234736,26476
2012-02-04,234633,26462
2012-02-05,234542,26457
2012-02-06,234444,26447
2012-02-07,234343,26436
2012-02-08,234249,26425
2012-02-09,234159,26410
2012-02-10,234064,26403
2012-02-11,233969,26392
2012-02-12,233884,26381
2012-02-13,233780,26371
2012-02-14,233688,26359
2012-02-15,236642,26683
2012-02-16,236556,26672
2012-02-17,236465,26663
2012-02-18,236379,26655
2012-02-19,236279,26646
2012-02-20,236199,26633
2012-02-21,236114,26615
2012-02-22,236044,26604
2012-02-23,235932,26596
2012-02-24,235834,26590
2012-02-25,235745,26577
2012-02-26,235640,26571
2012-02-27,235525,26560
2012-02-28,235418,26551
2012-02-29,235321,26537
2012-03-01,238322,26839
2012-03-02,238228,26827
2012-03-03,238126,26816
2012-03-04,238018,26800
2012-03-05,237926,26786
2012-03-06,237832,26780
2012-03-07,237747,26773
2012-03-08,237657,26765
2012-03-09,237562,26751
2012-03-10,237471,26743
2012-03-11,237388,26738
2012-03-12,237310,26736
2012-03-13,237222,26720
2012-03-14,237127,26713
2012-03-15,240068,27069
2012-03-16,239984,27064
2012-03-17,239894,27055
2012-03-18,239813,27046
2012-03-19,239714,27040
2012-03-20,239618,27033
2012-03-21,239525,27021
2012-03-22,239428,27011
2012-03-23,239340,27006
2012-03-24,239260,26999
2012-03-25,239165,26987
2012-03-26,239059,26977
2012-03-27,238950,26969
2012-03-28,238852,26956
2012-03-29,238762,26950
2012-03-30,238661,26940
2012-03-31,238574,26925
2012-04-01,241482,27260
2012-04-02,241383,27250
2012-04-03,241302,27244
2012-04-04,241216,27239
2012-04-05,241123,27228
2012-04-06,241022,27214
2012-04-07,240931,27205
2012-04-08,240842,27196
2012-04-09,240737,27185
2012-04-10,240641,27171
2012-04-11,240565,27161
2012-04-12,240477,27149
2012-04-13,240378,27137
2012-04-14,240277,27129
2012-04-15,243143,27468
2012-04-16,243047,27456
2012-04-17,242945,27445
2012-04-18,242857,27438
2012-04-19,242764,27426
2012-04-20,242664,27417
2012-04-21,242572,27407
2012-04-22,242496,27397
2012-04-23,242408,27385
2012-04-24,242331,27374
2012-04-25,242252,27367
2012-04-26,242155,27356
2012-04-27,242066,27344
2012-04-28,241980,27334
2012-04-29,241886,27323
2012-04-30,241782,27315
2012-05-01,244703,27617
2012-05-02,244606,27608
2012-05-03,244498,27599
2012-05-04,244407,27594
2012-05-05,244305,27589
2012-05-06,244215,27577
2012-05-07,244113,27570
2012-05-08,244020,27566
2012-05-09,243919,27558
2012-05-10,243831,27547
2012-05-11,243733,27539
2012-05-12,243656,27529
2012-05-13,243558,27519
2012-05-14,243466,27509
2012-05-15,246247,27818
2012-05-16,246157,27807
2012-05-17,246056,27797
2012-05-18,245969,27789
2012-05-19,245887,27782
2012-05-20,245795,27765
2012-05-21,245694,27761
2012-05-22,245579,27756
2012-05-23,245486,27746
2012-05-24,245401,27740
2012-05-25,245301,27729
2012-05-26,245208,27723
2012-05-27,245130,27712
2012-05-28,245034,27699
2012-05-29,244925,27688
2012-05-30,244826,27680
2012-05-31,244717,27672
2012-06-01,247623,27994
2012-06-02,247538,27988
2012-06-03,247446,27981
2012-06-04,247360,27969
2012-06-05,247269,27960
2012-06-06,247166,27954
2012-06-07,247057,27948
2012-06-08,246979,27942
2012-06-09,246871,27932
2012-06-10,246779,27925
2012-06-11,246683,27916
2012-06-12,246594,27908
2012-06-13,246477,27893
2012-06-14,246381,27881
2012-06-15,249237,28189
2012-06-16,249161,28175
2012-06-17,249058,28163
2012-06-18,248948,28156
2012-06-19,248857,28142
2012-06-20,248766,28126
2012-06-21,248676,28116
2012-06-22,248590,28103
2012-06-23,248504,28092
2012-06-24,248413,28082
2012-06-25,248317,28073
2012-06-26,248208,28063
2012-06-27,248122,28052
2012-06-28,248026,28039
2012-06-29,247938,28027
2012-06-30,247836,28017
2012-07-01,250721,28327
2012-07-02,250630,28320
2012-07-03,250527,28308
2012-07-04,250443,28298
2012-07-05,250341,28284
2012-07-06,250246,28275
2012-07-07,250155,28264
2012-07-08,250065,28256
2012-07-09,249958,28238
2012-07-10,249884,28224
2012-07-11,249785,28205
2012-07-12,249705,28194
2012-07-13,249614,28182
2012-07-14,249519,28161
2012-07-15,252466,28470
2012-07-16,252357,28462
2012-07-17,252273,28451
2012-07-18,252172,28441
2012-07-19,252082,28436
2012-07-20,251977,28428
2012-07-21,251897,28416
2012-07-22,251806,28406
2012-07-23,251705,28397
2012-07-24,251616,28388
2012-07-25,251530,28377
2012-07-26,251447,28371
2012-07-27,251345,28363
2012-07-28,251266,28354
2012-07-29,251163,28346
2012-07-30,251070,28341
2012-07-31,250958,28327
2012-08-01,253828,28676
2012-08-02,253734,28662
2012-08-03,253631,28654
2012-08-04,253540,28647
2012-08-05,253445,28643
2012-08-06,253366,28629
2012-08-07,253281,28615
2012-08-08,253183,28608
2012-08-09,253087,28598
2012-08-10,252978,28587
2012-08-11,252895,28578
2012-08-12,252810,28564
2012-08-13,252713,28549
2012-08-14,252630,28539
2012-08-15,255541,28868
2012-08-16,255450,28854
2012-08-17,255355,28838
2012-08-18,255236,28833
2012-08-19,255151,28826
2012-08-20,255043,28816
2012-08-21,254944,28808
2012-08-22,254853,28797
2012-08-23,254751,28789
2012-08-24,254647,28783
2012-08-25,254569,28769
2012-08-26,254476,28756
2012-08-27,254384,28751
2012-08-28,254294,28739
2012-08-29,254216,28730
2012-08-30,254127,28719
2012-08-31,254016,28705
2012-09-01,256898,29020
2012-09-02,256808,29013
2012-09-03,256708,29005
2012-09-04,256621,28997
2012-09-05,256530,28985
2012-09-06,256450,28975
2012-09-07,256343,28963
2012-09-08,256259,28951
2012-09-09,256161,28940
2012-09-10,256073,28927
2012-09-11,255990,28922
2012-09-12,255883,28909
2012-09-13,255797,28903
2012-09-14,255711,28894
2012-09-15,258578,29216
2012-09-16,258477,29210
2012-09-17,258388,29201
2012-09-18,258290,29192
2012-09-19,258197,29182
2012-09-20,258103,29173
2012-09-21,258012,29161
2012-09-22,257910,29146
2012-09-23,257828,29138
2012-09-24,257720,29126
2012-09-25,257624,29111
2012-09-26,257543,29104
2012-09-27,257448,29094
2012-09-28,257360,29083
2012-09-29,257268,29072
2012-09-30,257184,29058
2012-10-01,260068,29367
2012-10-02,259981,29360
2012-10-03,259905,29349
2012-10-04,259821,29341
2012-10-05,259728,29331
2012-10-06,259630,29319
2012-10-07,259528,29306
2012-10-08,259445,29302
2012-10-09,259354,29291
2012-10-10,259260,29283
2012-10-11,259173,29270
2012-10-12,259090,29258
2012-10-13,258989,29244
2012-10-14,258885,29235
2012-10-15,261788,29556
2012-10-16,261709,29549
2012-10-17,261603,29533
2012-10-18,261500,29519
2012-10-19,261406,29502
2012-10-20,261317,29490
2012-10-21,261233,29480
2012-10-22,261153,29465
2012-10-23,261067,29455
2012-10-24,260969,29447
2012-10-25,260870,29436
2012-10-26,260773,29427
2012-10-27,260687,29412
2012-10-28,260596,29398
2012-10-29,260500,29393
2012-10-30,260425,29378
2012-10-31,260335,29372
2012-11-01,263251,29701
2012-11-02,263175,29689
2012-11-03,263075,29678
2012-11-04,262988,29671
2012-11-05,262899,29664
2012-11-06,262801,29656
2012-11-07,262711,29644
2012-11-08,262607,29640
2012-11-09,262517,29628
2012-11-10,262427,29618
2012-11-11,262334,29605
2012-11-12,262238,29598
2012-11-13,262146,29588
2012-11-14,262061,29578
2012-11-15,264870,29900
2012-11-16,264769,29888
2012-11-17,264677,29877
2012-11-18,264584,29863
2012-11-19,264486,29855
2012-11-20,264388,29845
2012-11-21,264286,29837
2012-11-22,264203,29823
2012-11-23,264108,29810
2012-11-24,264033,29797
2012-11-25,263940,29787
2012-11-26,263838,29776
2012-11-27,263754,29767
2012-11-28,263675,29758
2012-11-29,263582,29747
2012-11-30,263488,29739
2012-12-01,266414,30062
2012-12-02,266334,30053
2012-12-03,266229,30043
2012-12-04,266130,30035
2012-12-05,266034,30024
2012-12-06,265926,30013
2012-12-07,265842,30001
2012-12-08,265749,29988
2012-12-09,265643,29977
2012-12-10,265554,29968
2012-12-11,265468,29955
2012-12-12,265368,29949
2012-12-13,265262,29940
2012-12-14,265189,29932
2012-12-15,268069,30252
2012-12-16,267966,30242
2012-12-17,267864,30227
2012-12-18,267773,30216
2012-12-19,267663,30205
2012-12-20,267585,30197
2012-12-21,267497,30190
2012-12-22,267401,30174
2012-12-23,267307,30166
2012-12-24,267222,30156
2012-12-25,267116,30147
2012-12-26,267025,30141
2012-12-27,266945,30128
2012-12-28,266861,30119
2012-12-29,266767,30107
2012-12-30,266667,30093
2012-12-31,266577,30076
2013-01-01,269566,30384
2013-01-02,269483,30375
2013-01-03,269401,30366
2013-01-04,269323,30358
2013-01-05,269239,30347
2013-01-06,269144,30337
2013-01-07,269051,30328
2013-01-08,268936,30316
2013-01-09,268853,30301
2013-01-10,268762,30294
2013-01-11,268667,30283
2013-01-12,268565,30275
2013-01-13,268470,30264
2013-01-14,268368,30260
2013-01-15,271297,30594
2013-01-16,271184,30582
2013-01-17,271100,30574
2013-01-18,270989,30565
2013-01-19,270907,30551
2013-01-20,270803,30547
2013-01-21,270732,30536
2013-01-22,270632,30528
2013-01-23,270528,30515
2013-01-24,270446,30508
2013-01-25,270360,30498
2013-01-26,270276,30489
2013-01-27,270182,30474
2013-01-28,270094,30464
2013-01-29,269993,30455
2013-01-30,269905,30444
2013-01-31,269820,30428
2013-02-01,272794,30742
2013-02-02,272689,30730
2013-02-03,272588,30724
2013-02-04,272507,30713
2013-02-05,272423,30702
2013-02-06,272306,30693
2013-02-07,272220,30683
2013-02-08,272126,30677
2013-02-09,272040,30665
2013-02-10,271946,30655
2013-02-11,271841,30645
2013-02-12,271769,30627
2013-02-13,271679,30615
2013-02-14,271591,30608
2013-02-15,274484,30941
2013-02-16,274388,30934
2013-02-17,274286,30926
2013-02-18,274210,30911
2013-02-19,274137,30907
2013-02-20,274031,30896
2013-02-21,273927,30884
2013-02-22,273858,30871
2013-02-23,273756,30859
2013-02-24,273664,30845
2013-02-25,273569,30834
2013-02-26,273486,30826
2013-02-27,273400,30814
2013-02-28,273306,30806
2013-03-01,276295,31128
2013-03-02,276199,31116
2013-03-03,276108,31110
2013-03-04,276013,31104
2013-03-05,275929,31099
2013-03-06,275851,31088
2013-03-07,275759,31080
2013-03-08,275677,31070
2013-03-09,275556,31062
2013-03-10,275452,31050
2013-03-11,275357,31040
2013-03-12,275262,31034
2013-03-13,275176,31027
2013-03-14,275095,31015
2013-03-15,278106,31348
2013-03-16,278012,31337
2013-03-17,277918,31327
2013-03-18,277836,31320
2013-03-19,277752,31312
2013-03-20,277663,31300
2013-03-21,277569,31291
2013-03-22,277471,31286
2013-03-23,277378,31284
2013-03-24,277284,31277
2013-03-25,277208,31264
2013-03-26,277121,31258
2013-03-27,277037,31241
2013-03-28,276952,31235
2013-03-29,276858,31224
2013-03-30,276776,31218
2013-03-31,276678,31205
2013-04-01,279556,31526
2013-04-02,279458,31513
2013-04-03,279348,31501
2013-04-04,279257,31488
2013-04-05,279158,31480
2013-04-06,279052,31472
2013-04-07,278963,31460
2013-04-08,278898,31455
2013-04-09,278806,31446
2013-04-10,278710,31435
2013-04-11,278608,31421
2013-04-12,278505,31415
2013-04-13,278417,31405
2013-04-14,278321,31398
2013-04-15,281217,31709
2013-04-16,281127,31703
2013-04-17,281039,31695
2013-04-18,280956,31686
2013-04-19,280871,31675
2013-04-20,280763,31668
2013-04-21,280678,31660
2013-04-22,280589,31650
2013-04-23,280507,31637
2013-04-24,280406,31626
2013-04-25,280314,31621
2013-04-26,280221,31615
2013-04-27,280133,31602
2013-04-28,280033,31594
2013-04-29,279934,31585
2013-04-30,279848,31563
2013-05-01,282782,31930
2013-05-02,282677,31920
2013-05-03,282595,31911
2013-05-04,282500,31906
2013-05-05,282429,31897
2013-05-06,282350,31891
2013-05-07,282251,31883
2013-05-08,282169,31872
2013-05-09,282062,31860
2013-05-10,281974,31851
2013-05-11,281885,31842
2013-05-12,281772,31835
2013-05-13,281683,31826
2013-05-14,281571,31815
2013-05-15,284450,32116
2013-05-16,284375,32109
2013-05-17,284288,32104
2013-05-18,284191,32092
2013-05-19,284090,32080
2013-05-20,284001,32066
2013-05-21,283908,32058
2013-05-22,283805,32052
2013-05-23,283703,32044
2013-05-24,283620,32033
2013-05-25,283525,32016
2013-05-26,283444,32000
2013-05-27,283360,31994
2013-05-28,283282,31988
2013-05-29,283190,31981
2013-05-30,283100,31974
2013-05-31,283018,31964
2013-06-01,285877,32268
2013-06-02,285787,32261
2013-06-03,285696,32253
2013-06-04,285616,32239
2013-06-05,285528,32229
2013-06-06,285445,32218
2013-06-07,285366,32215
2013-06-08,285280,32205
2013-06-09,285172,32194
2013-06-10,285089,32185
2013-06-11,284997,32177
2013-06-12,284885,32167
2013-06-13,284780,32162
2013-06-14,284679,32150
2013-06-15,287621,32452
2013-06-16,287513,32442
2013-06-17,287428,32434
2013-06-18,287349,32422
2013-06-19,287274,32413
2013-06-20,287165,32404
2013-06-21,287084,32394
2013-06-22,286980,32380
2013-06-23,286898,32371
2013-06-24,286805,32360
2013-06-25,286707,32355
2013-06-26,286595,32347
2013-06-27,286495,32337
2013-06-28,286393,32329
2013-06-29,286292,32320
2013-06-30,286182,32306
2013-07-01,289062,32607
2013-07-02,288973,32602
2013-07-03,288884,32593
2013-07-04,288786,32587
2013-07-05,288687,32575
2013-07-06,288589,32563
2013-07-07,288490,32557
2013-07-08,288401,32552
2013-07-09,288300,32540
2013-07-10,288205,32530
2013-07-11,288126,32520
2013-07-12,288026,32508
2013-07-13,287931,32496
2013-07-14,287841,32483
2013-07-15,290796,32826
2013-07-16,290705,32814
2013-07-17,290601,32809
2013-07-18,290514,32796
2013-07-19,290442,32787
2013-07-20,290337,32782
2013-07-21,290236,32772
2013-07-22,290145,32760
2013-07-23,290063,32746
2013-07-24,289973,32734
2013-07-25,289890,32724
2013-07-26,289789,32716
2013-07-27,289704,32709
2013-07-28,289602,32693
2013-07-29,289499,32686
2013-07-30,289407,32679
2013-07-31,289319,32664
2013-08-01,292369,32971
2013-08-02,292275,32961
2013-08-03,292186,32950
2013-08-04,292097,32946
2013-08-05,291999,32933
2013-08-06,291905,32925
2013-08-07,291807,32916
2013-08-08,291718,32905
2013-08-09,291592,32894
2013-08-10,291499,32886
2013-08-11,291404,32882
2013-08-12,291302,32864
2013-08-13,291210,32851
2013-08-14,291111,32843
2013-08-15,294052,33205
2013-08-16,293934,33195
2013-08-17,293839,33181
2013-08-18,293750,33170
2013-08-19,293666,33158
2013-08-20,293582,33151
2013-08-21,293490,33141
2013-08-22,293394,33133
2013-08-23,293308,33121
2013-08-24,293230,33111
2013-08-25,293145,33098
2013-08-26,293054,33092
2013-08-27,292955,33085
2013-08-28,292868,33078
2013-08-29,292792,33071
2013-08-30,292697,33061
2013-08-31,292612,33043
2013-09-01,295525,33367
2013-09-02,295421,33360
2013-09-03,295316,33346
2013-09-04,295205,33337
2013-09-05,295103,33331
2013-09-06,295019,33323
2013-09-07,294930,33317
2013-09-08,294834,33309
2013-09-09,294750,33301
2013-09-10,294660,33290
2013-09-11,294540,33280
2013-09-12,294453,33269
2013-09-13,294351,33262
2013-09-14,294263,33248
2013-09-15,297212,33562
2013-09-16,297110,33553
2013-09-17,297027,33540
2013-09-18,296925,33531
2013-09-19,296846,33516
2013-09-20,296740,33503
2013-09-21,296638,33494
2013-09-22,296520,33484
2013-09-23,296411,33474
2013-09-24,296329,33464
2013-09-25,296228,33455
2013-09-26,296138,33441
2013-09-27,296044,33433
2013-09-28,295958,33423
2013-09-29,295849,33412
2013-09-30,295755,33398
2013-10-01,298706,33724
2013-10-02,298614,33712
2013-10-03,298539,33703
2013-10-04,298452,33692
2013-10-05,298354,33684
2013-10-06,298261,33677
2013-10-07,298171,33668
2013-10-08,298062,33650
2013-10-09,297957,33640
2013-10-10,297874,33636
2013-10-11,297784,33630
2013-10-12,297695,33624
2013-10-13,297609,33616
2013-10-14,297531,33602
2013-10-15,300429,33921
2013-10-16,300318,33911
2013-10-17,300221,33901
2013-10-18,300111,33894
2013-10-19,300038,33886
2013-10-20,299941,33870
2013-10-21,299859,33864
2013-10-22,299772,33857
2013-10-23,299676,33843
2013-10-24,299580,33833
2013-10-25,299483,33824
2013-10-26,299378,33810
2013-10-27,299278,33802
2013-10-28,299196,33793
2013-10-29,299101,33784
2013-10-30,299004,33772
2013-10-31,298891,33761
2013-11-01,301787,34082
2013-11-02,301693,34076
2013-11-03,301604,34068
2013-11-04,301517,34057
2013-11-05,301407,34052
2013-11-06,301300,34042
2013-11-07,301203,34032
2013-11-08,301106,34020
2013-11-09,301027,34015
2013-11-10,300942,34009
2013-11-11,300857,34000
2013-11-12,300761,33985
2013-11-13,300670,33978
2013-11-14,300570,33967
2013-11-15,303458,34285
2013-11-16,303360,34278
2013-11-17,303274,34269
2013-11-18,303177,34255
2013-11-19,303080,34243
2013-11-20,302991,34230
2013-11-21,302895,34224
2013-11-22,302788,34213
2013-11-23,302689,34209
2013-11-24,302602,34194
2013-11-25,302506,34183
2013-11-26,302425,34170
2013-11-27,302336,34163
2013-11-28,302255,34155
2013-11-29,302176,34146
2013-11-30,302068,34136
2013-12-01,305007,34453
2013-12-02,304918,34437
2013-12-03,304832,34426
2013-12-04,304738,34416
2013-12-05,304653,34399
2013-12-06,304547,34391
2013-12-07,304454,34377
2013-12-08,304388,34369
2013-12-09,304311,34364
2013-12-10,304231,34357
2013-12-11,304133,34351
2013-12-12,304054,34346
2013-12-13,303964,34338
2013-12-14,303864,34329
2013-12-15,306756,34642
2013-12-16,306671,34636
2013-12-17,306581,34626
2013-12-18,306473,34615
2013-12-19,306383,34610
2013-12-20,306295,34597
2013-12-21,306200,34587
2013-12-22,306098,34574
2013-12-23,306004,34562
2013-12-24,305904,34553
2013-12-25,305823,34542
2013-12-26,305736,34537
2013-12-27,305642,34532
2013-12-28,305562,34522
2013-12-29,305477,34512
2013-12-30,305380,34505
2013-12-31,305282,34489
2014-01-01,308192,34809
2014-01-02,308092,34800
2014-01-03,307993,34789
2014-01-04,307910,34779
2014-01-05,307814,34766
2014-01-06,307711,34757
2014-01-07,307633,34745
2014-01-08,307525,34731
2014-01-09,307433,34726
2014-01-10,307325,34717
2014-01-11,307216,34708
2014-01-12,307125,34698
2014-01-13,307036,34683
2014-01-14,306948,34671
2014-01-15,309815,34994
2014-01-16,309722,34985
2014-01-17,309636,34975
2014-01-18,309543,34970
2014-01-19,309449,34966
2014-01-20,309348,34957
2014-01-21,309237,34949
2014-01-22,309145,34942
2014-01-23,309034,34935
2014-01-24,308956,34924
2014-01-25,308867,34912
2014-01-26,308780,34905
2014-01-27,308694,34896
2014-01-28,308595,34886
2014-01-29,308495,34874
2014-01-30,308413,34863
2014-01-31,308328,34849
2014-02-01,311206,35156
2014-02-02,311104,35139
2014-02-03,310998,35132
2014-02-04,310917,35124
2014-02-05,310833,35113
2014-02-06,310732,35102
2014-02-07,310634,35098
2014-02-08,310528,35090
2014-02-09,310429,35078
2014-02-10,310351,35068
2014-02-11,310258,35056
2014-02-12,310168,35040
2014-02-13,310078,35032
2014-02-14,309990,35023
2014-02-15,312882,35355
2014-02-16,312795,35354
2014-02-17,312692,35342
2014-02-18,312595,35333
2014-02-19,312514,35324
2014-02-20,312410,35313
2014-02-21,312316,35308
2014-02-22,312220,35302
2014-02-23,312139,35287
2014-02-24,312056,35282
2014-02-25,311971,35272
2014-02-26,311861,35263
2014-02-27,311781,35259
2014-02-28,311678,35249
2014-03-01,314624,35549
2014-03-02,314507,35535
2014-03-03,314415,35531
2014-03-04,314328,35519
2014-03-05,314243,35514
2014-03-06,314152,35501
2014-03-07,314065,35490
2014-03-08,313965,35473
2014-03-09,313873,35467
2014-03-10,313779,35456
2014-03-11,313685,35442
2014-03-12,313603,35432
2014-03-13,313515,35425
2014-03-14,313421,35421
2014-03-15,316361,35756
2014-03-16,316250,35744
2014-03-17,316146,35737
2014-03-18,316051,35733
2014-03-19,315957,35727
2014-03-20,315870,35719
2014-03-21,315783,35706
2014-03-22,315693,35698
2014-03-23,315606,35689
2014-03-24,315518,35677
2014-03-25,315424,35668
2014-03-26,315306,35658
2014-03-27,315218,35651
2014-03-28,315131,35636
2014-03-29,315034,35625
2014-03-30,314950,35611
2014-03-31,314859,35599
2014-04-01,317753,35885
2014-04-02,317668,35872
2014-04-03,317574,35865
2014-04-04,317472,35854
2014-04-05,317358,35845
2014-04-06,317264,35835
2014-04-07,317167,35824
2014-04-08,317076,35812
2014-04-09,316993,35801
2014-04-10,316901,35790
2014-04-11,316835,35784
2014-04-12,316720,35777
2014-04-13,316626,35765
2014-04-14,316534,35756
2014-04-15,319523,36060
2014-04-16,319437,36043
2014-04-17,319339,36034
2014-04-18,319237,36022
2014-04-19,319141,36016
2014-04-20,319045,36007
2014-04-21,318951,35995
2014-04-22,318867,35986
2014-04-23,318777,35978
2014-04-24,318680,35964
2014-04-25,318577,35955
2014-04-26,318483,35949
2014-04-27,318391,35934
2014-04-28,318309,35929
2014-04-29,318211,35918
2014-04-30,318117,35902
2014-05-01,321029,36218
2014-05-02,320923,36210
2014-05-03,320840,36201
2014-05-04,320769,36186
2014-05-05,320688,36174
2014-05-06,320590,36166
2014-05-07,320492,36153
2014-05-08,320402,36141
2014-05-09,320318,36129
2014-05-10,320236,36121
2014-05-11,320152,36111
2014-05-12,320065,36104
2014-05-13,319974,36096
2014-05-14,319868,36084
2014-05-15,322808,36398
2014-05-16,322730,36389
2014-05-17,322640,36378
2014-05-18,322559,36368
2014-05-19,322473,36359
2014-05-20,322378,36352
2014-05-21,322284,36341
2014-05-22,322183,36329
2014-05-23,322103,36324
2014-05-24,322019,36319
2014-05-25,321930,36312
2014-05-26,321832,36302
2014-05-27,321730,36293
2014-05-28,321627,36283
2014-05-29,321531,36275
2014-05-30,321459,36261
2014-05-31,321354,36251
2014-06-01,324339,36564
2014-06-02,324223,36558
2014-06-03,324145,36549
2014-06-04,324039,36542
2014-06-05,323944,36529
2014-06-06,323852,36520
2014-06-07,323748,36510
2014-06-08,323657,36502
2014-06-09,323554,36490
2014-06-10,323457,36480
2014-06-11,323360,36472
2014-06-12,323260,36459
2014-06-13,323167,36450
2014-06-14,323062,36439
2014-06-15,326077,36749
2014-06-16,325992,36741
2014-06-17,325891,36729
2014-06-18,325788,36720
2014-06-19,325703,36714
2014-06-20,325616,36707
2014-06-21,325526,36699
2014-06-22,325441,36688
2014-06-23,325352,36680
2014-06-24,325245,36671
2014-06-25,325154,36664
2014-06-26,325054,36646
2014-06-27,324984,36642
2014-06-28,324896,36629
2014-06-29,324826,36615
2014-06-30,324728,36602
2014-07-01,327668,36932
2014-07-02,327591,36923
2014-07-03,327498,36917
2014-07-04,327412,36911
2014-07-05,327324,36897
2014-07-06,327233,36888
2014-07-07,327124,36881
2014-07-08,327031,36871
2014-07-09,326944,36863
2014-07-10,326844,36850
2014-07-11,326747,36833
2014-07-12,326655,36820
2014-07-13,326567,36810
2014-07-14,326489,36801
2014-07-15,329393,37138
2014-07-16,329286,37132
2014-07-17,329179,37118
2014-07-18,329093,37110
2014-07-19,329021,37098
2014-07-20,328937,37088
2014-07-21,328837,37077
2014-07-22,328739,37063
2014-07-23,328641,37050
2014-07-24,328549,37039
2014-07-25,328453,37033
2014-07-26,328352,37022
2014-07-27,328271,37010
2014-07-28,328171,37002
2014-07-29,328066,36986
2014-07-30,327954,36980
2014-07-31,327862,36969
2014-08-01,330663,37306
2014-08-02,330556,37292
2014-08-03,330471,37278
2014-08-04,330371,37263
2014-08-05,330272,37258
2014-08-06,330185,37253
2014-08-07,330085,37245
2014-08-08,330014,37236
2014-08-09,329921,37227
2014-08-10,329807,37215
2014-08-11,329731,37209
2014-08-12,329648,37201
2014-08-13,329561,37195
2014-08-14,329464,37189
2014-08-15,332381,37481
2014-08-16,332299,37472
2014-08-17,332206,37462
2014-08-18,332105,37452
2014-08-19,332010,37437
2014-08-20,331913,37431
2014-08-21,331818,37420
2014-08-22,331722,37411
2014-08-23,331631,37405
2014-08-24,331552,37399
2014-08-25,331448,37390
2014-08-26,331372,37375
2014-08-27,331274,37362
2014-08-28,331189,37352
2014-08-29,331080,37338
2014-08-30,330981,37332
2014-08-31,330872,37322
2014-09-01,333765,37644
2014-09-02,333681,37638
2014-09-03,333573,37623
2014-09-04,333479,37617
2014-09-05,333390,37605
2014-09-06,333299,37594
2014-09-07,333192,37583
2014-09-08,333090,37569
2014-09-09,332996,37557
2014-09-10,332910,37532
2014-09-11,332827,37524
2014-09-12,332740,37516
2014-09-13,332651,37508
2014-09-14,332556,37491
2014-09-15,335483,37822
2014-09-16,335386,37816
2014-09-17,335301,37805
2014-09-18,335196,37795
2014-09-19,335118,37785
2014-09-20,335023,37780
2014-09-21,334937,37776
2014-09-22,334838,37758
2014-09-23,334745,37751
2014-09-24,334652,37739
2014-09-25,334543,37727
2014-09-26,334442,37720
2014-09-27,334343,37711
2014-09-28,334243,37701
2014-09-29,334152,37691
2014-09-30,334059,37679
2014-10-01,337066,38038
2014-10-02,336959,38033
2014-10-03,336852,38024
2014-10-04,336772,38015
2014-10-05,336681,38007
2014-10-06,336590,37999
2014-10-07,336494,37987
2014-10-08,336412,37977
2014-10-09,336325,37969
2014-10-10,336238,37956
2014-10-11,336136,37947
2014-10-12,336053,37936
2014-10-13,335962,37922
2014-10-14,335865,37906
2014-10-15,338839,38214
2014-10-16,338737,38204
2014-10-17,338655,38193
2014-10-18,338561,38186
2014-10-19,338469,38173
2014-10-20,338369,38163
2014-10-21,338274,38152
2014-10-22,338174,38141
2014-10-23,338080,38135
2014-10-24,337969,38126
2014-10-25,337891,38118
2014-10-26,337799,38108
2014-10-27,337703,38103
2014-10-28,337615,38096
2014-10-29,337529,38079
2014-10-30,337433,38073
2014-10-31,337311,38063
2014-11-01,340203,38395
2014-11-02,340114,38386
2014-11-03,340012,38376
2014-11-04,339922,38366
2014-11-05,339840,38357
2014-11-06,339744,38343
2014-11-07,339636,38339
